"FullName","Length"
"C:\Users\Chris\Documents\GitHub\Control_System\evidence\experiments\runs\exploratory_air_checkout_20260902T224505_935642Z\slow_scan_once\acquisition_20260902T231231_332187Z\waveform_comparison_20260902T231547_284349Z\comparison_arrays.npz","292249"
"C:\Users\Chris\Documents\GitHub\Control_System\evidence\experiments\runs\exploratory_air_checkout_20260902T224505_935642Z\slow_scan_once\acquisition_20260902T231231_332187Z\waveform_comparison_20260902T231547_284349Z\comparison_summary.json","1202"
"C:\Users\Chris\Documents\GitHub\Control_System\evidence\experiments\runs\exploratory_air_checkout_20260902T224505_935642Z\slow_scan_once\acquisition_20260902T231231_332187Z\waveform_comparison_20260902T231547_284349Z\raw_vs_hf2li_detail.png","524734"
"C:\Users\Chris\Documents\GitHub\Control_System\evidence\experiments\runs\exploratory_air_checkout_20260902T224505_935642Z\slow_scan_once\acquisition_20260902T231231_332187Z\waveform_comparison_20260902T231547_284349Z\raw_vs_hf2li.png","607273"
"C:\Users\Chris\Documents\GitHub\Control_System\evidence\experiments\runs\exploratory_air_checkout_20260902T224505_935642Z\slow_scan_once\acquisition_20260902T231923_573556Z\cleanup.json","122"
"C:\Users\Chris\Documents\GitHub\Control_System\evidence\experiments\runs\exploratory_air_checkout_20260902T224505_935642Z\slow_scan_once\acquisition_20260902T231923_573556Z\commands.txt","99214"
"C:\Users\Chris\Documents\GitHub\Control_System\evidence\experiments\runs\exploratory_air_checkout_20260902T224505_935642Z\slow_scan_once\acquisition_20260902T231923_573556Z\detector_comparison_disposition.json","634"
"C:\Users\Chris\Documents\GitHub\Control_System\evidence\experiments\runs\exploratory_air_checkout_20260902T224505_935642Z\slow_scan_once\acquisition_20260902T231923_573556Z\hf2li_configured.json","5802"
"C:\Users\Chris\Documents\GitHub\Control_System\evidence\experiments\runs\exploratory_air_checkout_20260902T224505_935642Z\slow_scan_once\acquisition_20260902T231923_573556Z\hf2li_retained_settings.json","5033"
"C:\Users\Chris\Documents\GitHub\Control_System\evidence\experiments\runs\exploratory_air_checkout_20260902T224505_935642Z\slow_scan_once\acquisition_20260902T231923_573556Z\hf2li_retention_verification.json","209"
"C:\Users\Chris\Documents\GitHub\Control_System\evidence\experiments\runs\exploratory_air_checkout_20260902T224505_935642Z\slow_scan_once\acquisition_20260902T231923_573556Z\mircat_before.json","1140"
"C:\Users\Chris\Documents\GitHub\Control_System\evidence\experiments\runs\exploratory_air_checkout_20260902T224505_935642Z\slow_scan_once\acquisition_20260902T231923_573556Z\mircat_configured.json","747"
"C:\Users\Chris\Documents\GitHub\Control_System\evidence\experiments\runs\exploratory_air_checkout_20260902T224505_935642Z\slow_scan_once\acquisition_20260902T231923_573556Z\mircat_final.json","1138"
"C:\Users\Chris\Documents\GitHub\Control_System\evidence\experiments\runs\exploratory_air_checkout_20260902T224505_935642Z\slow_scan_once\acquisition_20260902T231923_573556Z\mircat_retained_settings.json","635"
"C:\Users\Chris\Documents\GitHub\Control_System\evidence\experiments\runs\exploratory_air_checkout_20260902T224505_935642Z\slow_scan_once\acquisition_20260902T231923_573556Z\mircat_waiting_process.json","1158"
"C:\Users\Chris\Documents\GitHub\Control_System\evidence\experiments\runs\exploratory_air_checkout_20260902T224505_935642Z\slow_scan_once\acquisition_20260902T231923_573556Z\operation.json","2916"
"C:\Users\Chris\Documents\GitHub\Control_System\evidence\experiments\runs\exploratory_air_checkout_20260902T224505_935642Z\slow_scan_once\acquisition_20260902T231923_573556Z\operator_context.json","656"
"C:\Users\Chris\Documents\GitHub\Control_System\evidence\experiments\runs\exploratory_air_checkout_20260902T224505_935642Z\slow_scan_once\acquisition_20260902T231923_573556Z\picoscope_metadata.json","309"
"C:\Users\Chris\Documents\GitHub\Control_System\evidence\experiments\runs\exploratory_air_checkout_20260902T224505_935642Z\slow_scan_once\acquisition_20260902T231923_573556Z\picoscope_prepared.json","1390"
"C:\Users\Chris\Documents\GitHub\Control_System\evidence\experiments\runs\exploratory_air_checkout_20260902T224505_935642Z\slow_scan_once\acquisition_20260902T231923_573556Z\repeat_summary.json","1843"
"C:\Users\Chris\Documents\GitHub\Control_System\evidence\experiments\runs\exploratory_air_checkout_20260902T224505_935642Z\slow_scan_once\acquisition_20260902T231923_573556Z\result.json","260"
"C:\Users\Chris\Documents\GitHub\Control_System\evidence\experiments\runs\exploratory_air_checkout_20260902T224505_935642Z\slow_scan_once\acquisition_20260902T231923_573556Z\t660_1_final_idle.json","3186"
"C:\Users\Chris\Documents\GitHub\Control_System\evidence\experiments\runs\exploratory_air_checkout_20260902T224505_935642Z\slow_scan_once\acquisition_20260902T231923_573556Z\t660_1_initial_idle.json","3186"
"C:\Users\Chris\Documents\GitHub\Control_System\evidence\experiments\runs\exploratory_air_checkout_20260902T224505_935642Z\slow_scan_once\acquisition_20260902T231923_573556Z\t660_1_process_only.json","3185"
"C:\Users\Chris\Documents\GitHub\Control_System\evidence\experiments\runs\exploratory_air_checkout_20260902T224505_935642Z\slow_scan_once\acquisition_20260902T231923_573556Z\t660_2_final_idle.json","3266"
"C:\Users\Chris\Documents\GitHub\Control_System\evidence\experiments\runs\exploratory_air_checkout_20260902T224505_935642Z\slow_scan_once\acquisition_20260902T231923_573556Z\t660_2_initial_idle.json","3266"
"C:\Users\Chris\Documents\GitHub\Control_System\evidence\experiments\runs\exploratory_air_checkout_20260902T224505_935642Z\slow_scan_once\acquisition_20260902T231923_573556Z\t660_2_optical_trigger_prepared.json","3264"
"C:\Users\Chris\Documents\GitHub\Control_System\evidence\experiments\runs\exploratory_air_checkout_20260902T224505_935642Z\slow_scan_once\acquisition_20260902T231923_573556Z\t660_2_reference_prepared.json","3265"
"C:\Users\Chris\Documents\GitHub\Control_System\evidence\experiments\runs\exploratory_air_checkout_20260902T224505_935642Z\slow_scan_once\acquisition_20260902T231923_573556Z\analysis_20260902T232028_511007Z\air_checkout.png","459554"
"C:\Users\Chris\Documents\GitHub\Control_System\evidence\experiments\runs\exploratory_air_checkout_20260902T224505_935642Z\slow_scan_once\acquisition_20260902T231923_573556Z\analysis_20260902T232028_511007Z\air_spectrum_provisional.csv","1736263"
"C:\Users\Chris\Documents\GitHub\Control_System\evidence\experiments\runs\exploratory_air_checkout_20260902T224505_935642Z\slow_scan_once\acquisition_20260902T231923_573556Z\analysis_20260902T232028_511007Z\air_spectrum_provisional.npz","499915"
"C:\Users\Chris\Documents\GitHub\Control_System\evidence\experiments\runs\exploratory_air_checkout_20260902T224505_935642Z\slow_scan_once\acquisition_20260902T231923_573556Z\analysis_20260902T232028_511007Z\analysis.json","4619"
"C:\Users\Chris\Documents\GitHub\Control_System\evidence\experiments\runs\exploratory_air_checkout_20260902T224505_935642Z\slow_scan_once\acquisition_20260902T231923_573556Z\analysis_20260902T232028_511007Z\optical_pulse_detail.png","128222"
"C:\Users\Chris\Documents\GitHub\Control_System\evidence\experiments\runs\exploratory_air_checkout_20260902T224505_935642Z\slow_scan_once\acquisition_20260902T231923_573556Z\analysis_20260902T232028_511007Z\pulse_spot_checks.json","57421"
"C:\Users\Chris\Documents\GitHub\Control_System\evidence\experiments\runs\exploratory_air_checkout_20260902T224505_935642Z\slow_scan_once\acquisition_20260902T232846_841583Z\channel_summary.json","1798"
"C:\Users\Chris\Documents\GitHub\Control_System\evidence\experiments\runs\exploratory_air_checkout_20260902T224505_935642Z\slow_scan_once\acquisition_20260902T232846_841583Z\cleanup.json","122"
"C:\Users\Chris\Documents\GitHub\Control_System\evidence\experiments\runs\exploratory_air_checkout_20260902T224505_935642Z\slow_scan_once\acquisition_20260902T232846_841583Z\commands.txt","104043"
"C:\Users\Chris\Documents\GitHub\Control_System\evidence\experiments\runs\exploratory_air_checkout_20260902T224505_935642Z\slow_scan_once\acquisition_20260902T232846_841583Z\detector_comparison_disposition.json","821"
"C:\Users\Chris\Documents\GitHub\Control_System\evidence\experiments\runs\exploratory_air_checkout_20260902T224505_935642Z\slow_scan_once\acquisition_20260902T232846_841583Z\hf2li_configured.json","5802"
"C:\Users\Chris\Documents\GitHub\Control_System\evidence\experiments\runs\exploratory_air_checkout_20260902T224505_935642Z\slow_scan_once\acquisition_20260902T232846_841583Z\hf2li_retained_settings.json","5033"
"C:\Users\Chris\Documents\GitHub\Control_System\evidence\experiments\runs\exploratory_air_checkout_20260902T224505_935642Z\slow_scan_once\acquisition_20260902T232846_841583Z\hf2li_retention_verification.json","209"
"C:\Users\Chris\Documents\GitHub\Control_System\evidence\experiments\runs\exploratory_air_checkout_20260902T224505_935642Z\slow_scan_once\acquisition_20260902T232846_841583Z\mircat_before.json","1140"
"C:\Users\Chris\Documents\GitHub\Control_System\evidence\experiments\runs\exploratory_air_checkout_20260902T224505_935642Z\slow_scan_once\acquisition_20260902T232846_841583Z\mircat_configured.json","747"
"C:\Users\Chris\Documents\GitHub\Control_System\evidence\experiments\runs\exploratory_air_checkout_20260902T224505_935642Z\slow_scan_once\acquisition_20260902T232846_841583Z\mircat_final.json","1138"
"C:\Users\Chris\Documents\GitHub\Control_System\evidence\experiments\runs\exploratory_air_checkout_20260902T224505_935642Z\slow_scan_once\acquisition_20260902T232846_841583Z\mircat_retained_settings.json","635"
"C:\Users\Chris\Documents\GitHub\Control_System\evidence\experiments\runs\exploratory_air_checkout_20260902T224505_935642Z\slow_scan_once\acquisition_20260902T232846_841583Z\mircat_waiting_process.json","1158"
"C:\Users\Chris\Documents\GitHub\Control_System\evidence\experiments\runs\exploratory_air_checkout_20260902T224505_935642Z\slow_scan_once\acquisition_20260902T232846_841583Z\negative_offset_diagnostic.json","4134"
"C:\Users\Chris\Documents\GitHub\Control_System\evidence\experiments\runs\exploratory_air_checkout_20260902T224505_935642Z\slow_scan_once\acquisition_20260902T232846_841583Z\operation.json","2916"
"C:\Users\Chris\Documents\GitHub\Control_System\evidence\experiments\runs\exploratory_air_checkout_20260902T224505_935642Z\slow_scan_once\acquisition_20260902T232846_841583Z\operator_context.json","682"
"C:\Users\Chris\Documents\GitHub\Control_System\evidence\experiments\runs\exploratory_air_checkout_20260902T224505_935642Z\slow_scan_once\acquisition_20260902T232846_841583Z\picoscope_metadata.json","309"
"C:\Users\Chris\Documents\GitHub\Control_System\evidence\experiments\runs\exploratory_air_checkout_20260902T224505_935642Z\slow_scan_once\acquisition_20260902T232846_841583Z\picoscope_prepared.json","1390"
"C:\Users\Chris\Documents\GitHub\Control_System\evidence\experiments\runs\exploratory_air_checkout_20260902T224505_935642Z\slow_scan_once\acquisition_20260902T232846_841583Z\result.json","260"
"C:\Users\Chris\Documents\GitHub\Control_System\evidence\experiments\runs\exploratory_air_checkout_20260902T224505_935642Z\slow_scan_once\acquisition_20260902T232846_841583Z\t660_1_final_idle.json","3186"
"C:\Users\Chris\Documents\GitHub\Control_System\evidence\experiments\runs\exploratory_air_checkout_20260902T224505_935642Z\slow_scan_once\acquisition_20260902T232846_841583Z\t660_1_initial_idle.json","3186"
"C:\Users\Chris\Documents\GitHub\Control_System\evidence\experiments\runs\exploratory_air_checkout_20260902T224505_935642Z\slow_scan_once\acquisition_20260902T232846_841583Z\t660_1_process_only.json","3185"
"C:\Users\Chris\Documents\GitHub\Control_System\evidence\experiments\runs\exploratory_air_checkout_20260902T224505_935642Z\slow_scan_once\acquisition_20260902T232846_841583Z\t660_2_final_idle.json","3266"
"C:\Users\Chris\Documents\GitHub\Control_System\evidence\experiments\runs\exploratory_air_checkout_20260902T224505_935642Z\slow_scan_once\acquisition_20260902T232846_841583Z\t660_2_initial_idle.json","3266"
"C:\Users\Chris\Documents\GitHub\Control_System\evidence\experiments\runs\exploratory_air_checkout_20260902T224505_935642Z\slow_scan_once\acquisition_20260902T232846_841583Z\t660_2_optical_trigger_prepared.json","3264"
"C:\Users\Chris\Documents\GitHub\Control_System\evidence\experiments\runs\exploratory_air_checkout_20260902T224505_935642Z\slow_scan_once\acquisition_20260902T232846_841583Z\t660_2_reference_prepared.json","3265"
"C:\Users\Chris\Documents\GitHub\Control_System\evidence\experiments\runs\exploratory_air_checkout_20260902T224505_935642Z\slow_scan_once\acquisition_20260902T232846_841583Z\plots_20260902T233213_351416Z\latest_swap_overview.png","213778"
"C:\Users\Chris\Documents\GitHub\Control_System\evidence\experiments\runs\exploratory_air_checkout_20260902T224505_935642Z\slow_scan_once\acquisition_20260902T232846_841583Z\plots_20260902T233213_351416Z\latest_swap_waveforms.png","115601"
"C:\Users\Chris\Documents\GitHub\Control_System\evidence\experiments\runs\exploratory_air_checkout_20260902T224505_935642Z\slow_scan_once\acquisition_20260902T232846_841583Z\plots_20260902T233213_351416Z\plot_provenance.json","657"
"C:\Users\Chris\Documents\GitHub\Control_System\evidence\experiments\runs\exploratory_air_checkout_20260902T224505_935642Z\slow_scan_once\red_alignment_20260902T231658_231906Z\before.json","117"
"C:\Users\Chris\Documents\GitHub\Control_System\evidence\experiments\runs\exploratory_air_checkout_20260902T224505_935642Z\slow_scan_once\red_alignment_20260902T231658_231906Z\closed.json","90"
"C:\Users\Chris\Documents\GitHub\Control_System\evidence\experiments\runs\exploratory_air_checkout_20260902T224505_935642Z\slow_scan_once\red_alignment_20260902T231658_231906Z\commands.txt","1242"
"C:\Users\Chris\Documents\GitHub\Control_System\evidence\experiments\runs\exploratory_air_checkout_20260902T224505_935642Z\slow_scan_once\red_alignment_20260902T231658_231906Z\enabled.json","486"
"C:\Users\Chris\Documents\GitHub\Control_System\evidence\experiments\runs\exploratory_air_checkout_20260902T224505_935642Z\slow_scan_once\red_alignment_20260902T231658_231906Z\hold_red_pointer.py","1861"
"C:\Users\Chris\Documents\GitHub\Control_System\evidence\experiments\runs\exploratory_air_checkout_20260902T224505_935642Z\slow_scan_once\red_alignment_20260902T231658_231906Z\STOP","106"
"C:\Users\Chris\Documents\GitHub\Control_System\evidence\experiments\runs\exploratory_air_checkout_20260902T224505_935642Z\slow_scan_once\red_alignment_20260902T232600_454188Z\before.json","117"
"C:\Users\Chris\Documents\GitHub\Control_System\evidence\experiments\runs\exploratory_air_checkout_20260902T224505_935642Z\slow_scan_once\red_alignment_20260902T232600_454188Z\closed.json","90"
"C:\Users\Chris\Documents\GitHub\Control_System\evidence\experiments\runs\exploratory_air_checkout_20260902T224505_935642Z\slow_scan_once\red_alignment_20260902T232600_454188Z\commands.txt","1242"
"C:\Users\Chris\Documents\GitHub\Control_System\evidence\experiments\runs\exploratory_air_checkout_20260902T224505_935642Z\slow_scan_once\red_alignment_20260902T232600_454188Z\enabled.json","486"
"C:\Users\Chris\Documents\GitHub\Control_System\evidence\experiments\runs\exploratory_air_checkout_20260902T224505_935642Z\slow_scan_once\red_alignment_20260902T232600_454188Z\hold_red_pointer.py","1861"
"C:\Users\Chris\Documents\GitHub\Control_System\evidence\experiments\runs\exploratory_air_checkout_20260902T224505_935642Z\slow_scan_once\red_alignment_20260902T232600_454188Z\STOP","102"
